#,Player,Pos,Team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,AVG,TTL
550,Kalen Ballage,RB,FA,-,-,-,-,0,1.5,-,-0.3,1.2,0,0.3,3.7,-,0,-,-,-,,0.8,6.4
552,Kaden Smith,TE,FA,0,4.4,1.9,-,0,-,-,-,-,-,-,-,-,-,-,-,-,,1.6,6.3
553,Jack Stoll,TE,PHI,-,0,-,-,-,-,-,1.9,-,2.6,0,-,-,BYE,1.7,0,-,,1,6.2
554,Tommy Hudson,TE,NO,-,2.4,1.3,2.4,-,BYE,-,-,-,-,0,-,-,-,-,-,-,,1.5,6.1
555,Gunner Olszewski,WR,NYG,0,0,0,0,0,0,3.2,0,0,BYE,0,0,0,-,0,0.9,1.9,,0.4,6
555,Brandon Powell,WR,MIN,-,-,-,-,-,-,BYE,-,-,-,-,-,0,0,0,6,0,,1.2,6
555,KJ Hill Jr.,WR,FA,6,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,,1,6
558,J.J. Arcega-Whiteside,WR,FA,0,-,-,0,-,-,0,-,-,-,3.3,2.3,-,-,-,0,-,,0.9,5.6
558,Kenny Yeboah,TE,NYJ,-,-,-,-,-,BYE,-,-,-,0,-,-,0,-,-,-,5.6,,1.9,5.6
558,Reggie Gilliam,RB,BUF,-,0.2,0,1.9,-,0,BYE,-,-,0,1.7,-,-,-,-,1.8,-,,0.8,5.6
561,Gabe Nabers,RB,FA,0.2,0,3.1,0,-,1.6,-,-,-,-,-,-,-,-,0.4,-,0.2,,0.8,5.5
562,Jaylen Samuels,RB,FA,-,-,-,-,-,-,-,-,-,-,-,-,0.2,-,-,0,5.1,,1.8,5.3
563,Patrick Laird,RB,TB,-,-,-,-,-,-,-,2,BYE,1.2,1.9,-,-,-,-,-,-,,1.7,5.1
564,Josh Lambo,K,FA,3,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,1.7,5
565,Colby Parkinson,TE,SEA,-,-,-,-,1.1,-,-,-,BYE,-,1.6,-,-,-,0,0,2.2,,1,4.9
565,Daniel Brown,TE,FA,0,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,4.9,,1.6,4.9
567,Dwayne Washington,RB,DEN,-,0,-,2.1,-,-,-,-,0,0.8,1.9,0,0,0,-,-,-,,0.6,4.8
567,Kevin White,WR,FA,-,-,-,-,-,-,0,4.8,0,0,-,-,-,-,-,-,-,,1.2,4.8
569,Keith Kirkwood,WR,NO,-,-,-,-,-,BYE,4.7,0,-,-,-,-,-,-,-,-,-,,2.4,4.7
570,Derek Watt,RB,FA,0,-,1.3,0,0,0,-,-,1.3,1.9,-,0,0,0,-,-,0.1,,0.4,4.6
570,Mike Strachan,WR,CAR,4.6,0,-,-,-,-,-,-,-,-,-,-,BYE,-,-,-,-,,2.3,4.6
572,Jake Fromm,QB,WAS,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,3.3,1.2,-,,2.2,4.5
573,Seth Williams,WR,JAC,-,-,-,-,-,-,BYE,-,-,-,-,-,-,-,-,-,4.4,,4.4,4.4
573,Ryquell Armstead,RB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.4,,4.4,4.4
573,Marcus Kemp,WR,FA,0,-,0,0,0,0,1.8,0,-,2.6,-,-,0,0,-,0,0,,0.4,4.4
573,Greg Dortch,WR,ARI,-,-,-,-,-,-,-,-,0,0,-,BYE,-,-,-,0,4.4,,1.1,4.4
577,Tylan Wallace,WR,BAL,-,-,-,0,0,0,0,BYE,-,-,-,0,0,0,1.5,2.8,-,,0.5,4.3
578,Scottie Phillips,RB,FA,-,0,-,-,-,-,-,4,0.2,-,-,-,-,-,-,-,-,,1.4,4.2
579,Brandon Allen,QB,SF,-,-,-,-,-,4,-,-,0.2,-,-,-0.1,-,-,-,-,0,,1,4.1
579,Jeremy Sprinkle,TE,FA,-,-,-,0,-,0,-,-,-,-,0,-,-,-,4.1,0,-,,0.8,4.1
581,Chris Naggar,K,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,,4,4
581,Ian Book,QB,KC,-,-,-,-,-,-,-,-,-,-,-,BYE,-,-,-,4,-,,4,4
581,Demetrius Harris,TE,FA,0,0,0,0,-,0,0,0,-,-,-,-,2.7,-,0,1.3,-,,0.4,4
584,Kylin Hill,RB,FA,1.4,0.8,0,0,1.5,0,0.2,0,-,-,-,-,-,-,-,-,-,,0.5,3.9
585,Adam Prentice,RB,NO,-,-,-,-,-,BYE,-,-,-,-,-,2,-,0,-,0.2,1.6,,1,3.8
585,Darrynton Evans,RB,BUF,-,-,-,-,0,-,3.8,-,-,-,-,-,-,-,-,-,-,,1.9,3.8
587,David Sills,WR,DEN,-,-,-,-,-,-,0,-,-,-,BYE,-,-,-,-,1.5,2.2,,1.2,3.7
588,Reggie Bonnafon,RB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.6,-,,3.6,3.6
588,Cethan Carter,TE,FA,-,1.8,-,0,-,1.8,0,0,0,-,0,-,-,-,-,-,-,,0.5,3.6
588,Patrick Taylor Jr.,RB,GB,-,-,-,-,-,-,-,-,-,0.7,1.1,-,BYE,-,-,0,1.8,,0.9,3.6
588,Tyron Billy-Johnson,WR,FA,1.6,0,-,0,-,-,-,2,-,-,-,-,-,0,-,-,0,,0.6,3.6
592,Trey Ragas,RB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,3.5,-,-,-,,3.5,3.5
592,Trenton Irwin,WR,CIN,-,-,-,3.5,-,0,0,-,-,BYE,-,-,0,-,-,-,-,,0.9,3.5
594,Tyrell Williams,WR,FA,3.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,3.4,3.4
595,Derek Carrier,TE,FA,-,3.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,3.3,3.3
596,Chad Henne,QB,FA,-,-,-,-,-,-,3.7,-,-,-0.2,-,-,-,-0.2,-,0,-,,0.8,3.3
597,Luke Stocker,TE,FA,-,-,-,-,-,-,-,1.7,1.5,0,-,-,0,-,0,-,-,,0.6,3.2
598,La'Mical Perine,RB,KC,-,-,-,-,-,-,-,0.3,-,-,-,BYE,-,2.8,-,-,-,,1.6,3.1
599,Cody Parkey,K,FA,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,,3,3
599,Jaydon Mickens,WR,IND,0,0,0,0,0,0,-,-,-,-,-,0,3,0,0,0,-,,0.3,3
599,Nick Bawden,RB,NYJ,-,-,-,-,-,BYE,-,-,-,-,3,-,-,-,-,-,-,,3,3
602,Kevin Rader,TE,TEN,-,-,-,-,-,-,-,-,1.1,-,-,-,BYE,-,-,1.7,0,,0.9,2.8
602,Ethan Wolf,TE,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.8,-,,2.8,2.8
604,Davion Davis,WR,WAS,-,-,-,-,-,-,-,-,BYE,-,-,-,0,2.7,-,-,-,,1.4,2.7
605,Frank Darby,WR,ATL,-,-,-,-,-,BYE,-,-,-,2.4,-,0,-,0,-,-,0,,0.6,2.4
605,Anthony McFarland Jr.,RB,PIT,-,-,-,-,-,-,BYE,0.1,-,-,0,2.3,-,-,-,-,-,,0.8,2.4
607,Kirk Merritt,WR,FA,-,-,-,-,-,-,-,-,2.3,-,-,-,-,-,-,-,-,,2.3,2.3
607,Jake Kumerow,WR,FA,-,0,-,0,-,0,-,-,-,-,-,-,-,0,-,2.3,0,,0.4,2.3
607,Andy Isabella,WR,BUF,-,0,-,-,-,-,BYE,-,0,-,-,-,-,-,2.3,-,-,,0.8,2.3
610,Blaine Gabbert,QB,KC,-,-0.3,-,-,1.5,-,0.6,-,-,-,0.2,BYE,-,-,-,0,-,,0.4,2.1
611,Chris Streveler,QB,FA,-,-,-,-,-,-,-,-,0.2,1.8,-,-,-,-,-,-,-,,1,2
611,Dazz Newsome,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,2,-,,1,2
611,Marvin Hall,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,,2,2
611,Raheem Mostert,RB,MIA,2,-,-,-,-,-,-,-,-,-,-,-,-,BYE,-,-,-,,2,2
611,Gary Brightwell,RB,NYG,1.6,0,0.4,0,-,0,-,-,-,BYE,0,0,-,-,-,-,-,,0.3,2
616,Johnny Mundt,TE,MIN,0,-,0,1.9,-,-,BYE,-,-,-,-,-,-,-,-,-,-,,0.6,1.9
616,Brycen Hopkins,TE,LAR,-,-,-,-,-,-,-,-,-,-,BYE,-,-,-,1.9,-,-,,1.9,1.9
618,Hunter Long,TE,LAR,-,-,-,-,-,0,-,-,-,-,BYE,-,1.8,-,0,-,-,,0.6,1.8
618,Dominique Dafney,TE,FA,0,-,-,-,-,-,-,-,0,-,1.8,0,-,-,-,-,0,,0.4,1.8
620,Ryan Nall,RB,FA,-,-,-,-,-,-,1.4,0.4,0,-,0,-,-,-,-,-,0,,0.4,1.8
621,Tommylee Lewis,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1.7,-,,0.9,1.7
621,Eric Tomlinson,TE,IND,0,-,-,-,-,-,-,-,1.7,-,0,0,0,BYE,-,0,-,,0.3,1.7
623,Miles Boykin,WR,PIT,-,-,-,-,-,1.6,BYE,-,-,-,-,-,-,-,-,0,-,,0.8,1.6
624,C.J. Beathard,QB,JAC,-,-,-,-,-,-,BYE,-,1.3,-,-,-,0.2,-,-,-,-,,0.8,1.5
624,Easop Winston Jr.,WR,SEA,-,-,-,-,-,-,-,-,BYE,-,-,-,-,1.5,0,0,-,,0.5,1.5
624,Keke Coutee,WR,FA,-,-,-,-,-,-,1.5,-,-,-,-,-,-,-,-,-,-,,1.5,1.5
627,Malik Taylor,WR,NYJ,3.4,-,-,-,0,BYE,-,0,-2,0,-,-,-,0,0,-,-,,0.2,1.4
627,Devine Ozigbo,RB,FA,-,-,-,-,-,-,1.4,-,0,-,-,-,-,-,-,-,-,,0.7,1.4
629,John Kelly Jr.,RB,CLE,-,-,-,-,-,-,1.3,-,-,-,-,-,BYE,-,-,-,-,,1.3,1.3
629,Trayveon Williams,RB,CIN,-,-,-,-,-,1.3,-,-,-,BYE,-,-,0,0,-,-,-,,0.4,1.3
629,Stanley Morgan Jr.,WR,CIN,-,0,-,-,0,0,-,-,0,BYE,1.3,0,0,0,-,0,0,,0.1,1.3
632,Jacques Patrick,RB,NYJ,-,-,-,1.2,-,BYE,-,-,-,-,-,-,-,-,-,-,-,,1.2,1.2
632,Nick Boyle,TE,FA,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,1.2,,0.6,1.2
634,Buddy Howell,RB,FA,-,-,-,0,-,-,0,1.1,0,-,-,0,-,-,-,-,-,,0.2,1.1
635,Darrell Daniels,TE,FA,0,0,0,-,-,0,-,0,1,0,0,-,-,-,-,-,0,,0.1,1
635,Deon Yelder,TE,FA,-,-,-,-,-,-,1,0,-,-,-,-,-,-,-,-,-,,0.5,1
637,Mekhi Sargent,RB,FA,0.2,-,0.2,-,0,-,-,-,-,-,-,-,0.5,-,-,-,-,,0.2,0.9
637,Daniel Helm,TE,FA,-,-,-,-,-,-,-,-,-,0,-,0,-,-,0.9,-,-,,0.3,0.9
637,Sam Ehlinger,QB,IND,-,-,-,-,-,-,-,-,0.1,-,0.9,-,-0.1,BYE,-,-,-,,0.3,0.9
640,Racey McMath,WR,DAL,-,0,0,-,-,-,BYE,-,-,-,-,-,-,1.9,-1.1,0,-,,0.2,0.8
641,Ryan Fitzpatrick,QB,FA,0.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,0.7,0.7
641,Damarea Crockett,RB,FA,-,-,0.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,0.7,0.7
643,David Blough,QB,DET,-,-,-,-,-,-,-,0.6,BYE,-,-,-,-,-,-,-,-,,0.6,0.6
644,Jake Funk,RB,DET,0,0,0.6,-,-,0,-,-,BYE,-,-,-,-,-,-,-0.1,-,,0.1,0.5
645,Maurice Ffrench,WR,FA,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,0.3,-,,0.2,0.3
645,JaQuan Hardy,RB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3,-,-,-,,0.3,0.3
645,Nathan Cottrell,RB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3,0,,0.2,0.3
648,Nathan Peterman,QB,CHI,-,-,-,-,0.2,-,-,-,-,BYE,-,-,-,-,-,-,-,,0.2,0.2
648,Kellen Mond,QB,IND,-,-,-,-,-,0,-,-,-,-,-,-,-,BYE,-,-,0.2,,0.1,0.2
650,Brian Hill,RB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,,0,0
650,Cody Thompson,WR,SEA,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,0,-,-,,0,0
650,Nick Ralston,RB,FA,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,0,0
650,JJ Molson,K,FA,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,,0,0
650,Spencer Brown,RB,CAR,0,-,-,-,-,-,-,-,-,-,-,-,BYE,-,-,-,-,,0,0
650,Mitchell Wilcox,TE,CIN,-,-,-,-,-,-,-,-,-,BYE,-,-,-,0,0,0,-,,0,0
650,Vyncint Smith,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,,0,0
650,River Cracraft,WR,MIA,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,0,,0,0
650,Sewo Olonilua,RB,FA,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,0,0
650,Jake Hausmann,TE,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,,0,0
650,Damion Ratley,WR,FA,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,,0,0
650,Rodney Adams,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,,0,0
650,Nsimba Webster,WR,CHI,0,0,0,0,-,-,-,-,-,BYE,-,-,-,-,0,0,-,,0,0
650,Allen Hurns,WR,FA,-,-,-,-,-,0,-,-,0,-,0,-,0,-,-,-,-,,0,0
650,Tutu Atwell,WR,LAR,-,0,0,0,0,0,-,0,-,-,BYE,-,-,-,-,-,-,,0,0
650,Trent Taylor,WR,CHI,-,-,-,-,-,-,-,-,-,BYE,-,-,-,-,0,0,0,,0,0
650,Farrod Green,TE,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,,0,0
650,Brett Rypien,QB,NYJ,-,-,-,-,-,BYE,-,-,-,-,-,-,-,-,-,-,0,,0,0
650,Ryan Switzer,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,,0,0
650,Kawaan Baker,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,,0,0
650,Brandon Smith,WR,FA,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,,0,0
650,Cameron Nizialek,K,FA,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,,0,0
650,Jalen Camp,WR,CAR,-,-,-,-,-,-,-,-,-,-,-,-,BYE,-,-,0,-,,0,0
650,Stephen Sullivan,TE,CAR,-,-,-,-,-,-,-,-,-,-,-,-,BYE,-,-,0,-,,0,0
650,Tyrie Cleveland,WR,IND,-,-,-,-,0,0,0,0,-,-,-,-,-,BYE,-,-,-,,0,0
650,Kenjon Barner,RB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,,0,0
650,J.K. Dobbins,RB,BAL,-,-,-,0,-,-,-,BYE,-,-,-,-,-,-,-,-,-,,0,0
650,Devin Smith,WR,FA,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,0,0
650,Alex Bachman,WR,HOU,-,-,-,-,-,-,-,-,-,BYE,-,-,-,-,0,-,-,,0,0
650,David Moore,WR,TB,-,-,-,-,0,-,-,-,BYE,-,-,-,-,-,-,-,0,,0,0
650,Jared Pinkney,TE,FA,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,0,0
650,J.P. Holtz,TE,FA,-,-,-,0,-,-,-,0,-,-,-,0,-,0,-,0,-,,0,0
650,Osirus Mitchell,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,,0,0
650,Jordan Veasy,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,,0,0
650,Landen Akers,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,,0,0
650,Quinton Bell,WR,MIA,-,-,-,-,-,-,-,-,-,-,-,-,-,BYE,0,-,-,,0,0
650,Andrew Beck,TE,HOU,-,-,-,-,-,-,-,-,-,BYE,-,-,-,-,0,-,-,,0,0
650,Miller Forristall,TE,LAR,-,-,-,-,-,-,-,-,-,-,BYE,-,-,-,0,-,-,,0,0
650,Codey McElroy,TE,FA,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-,-,,0,0
650,Colin Thompson,TE,FA,-,-,-,0,-,-,0,-,0,-,-,-,-,-,-,-,-,,0,0
650,Sandro Platzgummer,RB,FA,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,,0,0
650,Alex Kessman,K,FA,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,,0,0
650,Trace McSorley,QB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,,0,0
650,JoJo Natson,WR,FA,-,-,-,-,-,-,-,-,-,0,-,0,-,0,-,-,-,,0,0
650,John Brown,WR,FA,-,-,-,-,-,-,0,-,-,-,0,0,-,-,-,-,-,,0,0
650,Jacob Harris,TE,PHI,-,-,-,-,-,-,0,-,-,-,-,-,-,BYE,-,-,-,,0,0
650,Geronimo Allison,WR,FA,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,,0,0
650,Dan Chisena,WR,BAL,-,-,-,-,-,-,-,BYE,-,0,-,-,0,-,-,-,-,,0,0
650,Briley Moore,TE,FA,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,0,-,,0,0
650,Josh Hammond,WR,FA,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,,0,0
650,Ben Ellefson,TE,FA,-,0,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,,0,0
650,Justin Hardee,WR,NYJ,0,-,0,0,0,BYE,-,0,0,-,0,-,0,0,-,-,0,,0,0
650,Tarik Cohen,RB,CAR,0,-,-,-,-,-,-,-,-,-,-,-,BYE,-,-,-,-,,0,0
650,Taiwan Jones,RB,FA,-,0,-,-,-,-,-,0,0,0,-,0,-,-,-,-,0,,0,0
650,Antonio Gandy-Golden,WR,FA,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,,0,0
650,Giovanni Ricci,TE,CAR,-,0,-,-,0,-,-,0,-,0,-,0,BYE,-,0,0,0,,0,0
650,Gerrid Doaks,RB,FA,-,0,-,-,0,-,-,-,0,-,0,-,-,-,-,-,-,,0,0
650,Trey Edmunds,RB,FA,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,,0,0
650,Dillon Stoner,WR,FA,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,-,,0,0
650,Cam Akers,RB,MIN,-,-,-,-,-,-,BYE,0,-,-,-,-,-,-,-,-,-,,0,0
650,John Hightower,WR,FA,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,,0,0
650,LeVante Bellamy,RB,FA,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,,0,0
650,Matthew Slater,WR,NE,-,0,-,0,0,-,-,0,0,0,0,-,0,BYE,-,-,0,,0,0
650,Darwin Thompson,RB,FA,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,0,,0,0
650,Ty Long,K,FA,0,0,0,0,0,0,-,0,-,0,0,0,0,0,0,-,0,,0,0
650,Tory Carter,RB,FA,-,-,0,-,-,-,-,0,-,0,0,0,-,-,-,-,-,,0,0
650,Elijah McGuire,RB,FA,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,0,,0,0
650,Tyree Jackson,TE,NYG,-,-,-,-,-,-,-,-,-,BYE,0,-,-,-,-,0,-,,0,0
650,B.J. Emmons,RB,FA,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,,0,0
650,Pooka Williams Jr.,RB,FA,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,,0,0
650,Sammis Reyes,TE,FA,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,0,0,,0,0
650,Rashod Berry,TE,IND,-,-,-,-,-,-,-,-,-,-,-,-,0,BYE,0,0,-,,0,0
650,Michael Bandy,WR,DEN,-,-,-,-,-,-,-,-,-,-,BYE,0,-,-,-,0,-,,0,0
650,Marquez Stevenson,WR,FA,-,-,-,-,-,-,-,-,-,-,-,0,-,0,0,0,0,,0,0
650,Artavis Pierce,RB,FA,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,,0,0
650,Mason Kinsey,WR,TEN,-,-,-,-,-,-,0,-,-,-,-,-,BYE,-,-,-,-,,0,0
650,Brandin Bryant,RB,FA,-,-,-,-,-,-,-,-,-,-,-,0,-,0,0,-,-,,0,0
650,Cullen Gillaspia,RB,FA,-,-,0,-,-,0,0,-,-,-,-,-,-,-,-,-,-,,0,0
650,Matt Cole,WR,FA,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,,0,0
650,Jacob Eason,QB,NYG,-,0,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,-,,0,0
650,Darius Bradwell,RB,FA,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,0,,0,0
650,Isaiah Coulter,WR,FA,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,,0,0
650,Daurice Fountain,WR,DET,-,-,-,-,-,-,-,-,BYE,-,0,-,-,-,-,-,-,,0,0
650,Clark Harris,TE,FA,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,,0,0
650,Jordan Wilkins,RB,FA,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,0,0
748,C.J. Saunders,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,0
748,Jason Huntley,RB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,0
748,Noah Togiai,TE,PHI,-,-,-,-,-,-,-,-,-,-,-,-,-,BYE,-,-,-,,,0
748,Tarik Black,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,0
748,Josh Johnson,RB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,0
748,Ito Smith,RB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,0
748,Richard Rodgers,TE,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,0
735,Nate McCrary,RB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-0.1,-,-,-,-,,-0.1,-0.1
735,Kurt Benkert,QB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.1,-,-,-,,-0.1,-0.1
737,Chase Daniel,QB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.2,-,-,-,,-0.2,-0.2
738,Davis Webb,QB,FA,-,-,-,-,-,-,-,-,-,-0.3,-,-,-,-,-,-,-,,-0.3,-0.3
739,Feleipe Franks,QB,ATL,0,-,-,0.3,-,BYE,-,-,0.3,0,-1,0,-,-,-,-,-,,-0.1,-0.4
740,Khari Blasingame,RB,CHI,0,-,-,-,-,0,-,-,-,BYE,-,-1.4,-,-,-,0.9,-,,-0.1,-0.5
741,Logan Woodside,QB,ATL,-,-,-,-,-,BYE,-0.1,-0.1,-0.1,-,-,-,-,-0.3,-,-,-,,-0.2,-0.6
742,John Wolford,QB,TB,-,-,-,-,-,-1.1,-,0.2,BYE,-,-,-,-,-,-,-,-,,-0.5,-0.9
743,Josh Rosen,QB,FA,-,0,-,-,-,-,-,-,-,-0.4,-0.8,-,-,-,-,-,-,,-0.4,-1.2
744,Trenton Cannon,RB,FA,0.5,-0.1,0,-2,0,-,0,0,0,0,0,-,-,-,-,-,-,,-0.2,-1.6
745,J.J. Koski,WR,FA,-,-,-,-,-,-,-,-,0,0,-,-2,-,-,-,-,-,,-0.7,-2
745,Travis Benjamin,WR,FA,-,-,-,-,0,-,-,-,-,-,-,-,-2,0,-,-,0,,-0.5,-2
747,Diontae Spencer,WR,FA,0,0,0.7,0,0,0,0,-,0,0,-,0,-2,0,0,0,-2,,-0.2,-3.3
7,Aaron Rodgers,QB,NYJ,3.3,26.8,18,24.1,20.8,23.7,24.7,15.7,-,11.5,33.5,26.3,-,29.6,23.8,20,20.3,,21.5,322.1
16,Taylor Heinicke,QB,ATL,10.6,21,22.4,27.9,11.9,10.3,21.2,13.8,-,15.7,23.1,12.2,15.8,8.7,-,6.7,10.3,,15.5,231.8
22,Teddy Bridgewater,QB,FA,20.5,21.2,11.8,6.8,19.6,21.3,14.8,12.6,21.9,9,-,16.2,14,15.2,4.9,-,-,,15,209.7
27,Daniel Jones,QB,NYG,21.4,29.5,16.5,27.8,4.8,7.1,16.5,17.1,8.1,BYE,9.7,15.1,-,-,-,-,-,,15.8,173.5
45,Drew Lock,QB,SEA,-,-,-,3.5,-,-,-,-,BYE,-,-,0,-,-,5.3,7.1,14.9,,6.2,30.9
55,Sean Mannion,QB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,,13,13
71,David Blough,QB,FA,-,-,-,-,-,-,-,0.6,-,-,-,-,-,-,-,-,-,,0.6,0.6
21,Melvin Gordon III,RB,FA,20.8,8.9,15.2,8.7,6.3,10.3,11.2,19.2,17.5,9.3,-,9.8,-,23.1,7.1,1,10.2,,11.9,178.6
96,Laquon Treadwell,WR,FA,-,0,-,-,-,0,-,-,0,2.8,2.1,9.3,10.2,10.8,11.7,9.4,14.7,,6.5,71
111,Damiere Byrd,WR,FA,4.9,-,-,-,-,0,2,-,-,-,1.3,8.2,6.6,15.6,9.2,4.1,3.3,,5.5,55.2
222,Dan Chisena,WR,FA,-,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,-,,0,0
6,Zach Ertz,TE,FA,5.4,1.6,15.3,12,1.7,12.9,16,8.2,5.7,8.6,28.8,-,2,9.2,13.4,13.4,11.1,,10.3,165.3
